id,created_at,updated_at
22230,03/27/2013 20:26:41,06/14/2013 0:58:35
22231,03/27/2013 20:43:29,05/23/2013 23:28:37
22232,03/27/2013 20:49:45,05/23/2013 23:28:37
22233,03/27/2013 20:50:56,05/23/2013 23:28:37
22234,03/27/2013 20:55:08,06/22/2013 15:03:12
22235,03/27/2013 20:55:15,05/23/2013 23:28:37
22236,03/27/2013 21:19:04,05/27/2013 20:14:05
22237,03/27/2013 21:25:56,05/23/2013 23:28:37
22238,03/27/2013 21:39:06,05/23/2013 23:28:37
22239,03/27/2013 21:50:27,06/12/2013 15:41:46
22240,03/27/2013 21:51:52,05/23/2013 23:28:37
22241,03/27/2013 21:57:10,07/05/2013 15:04:58
22242,03/27/2013 21:57:21,05/23/2013 23:28:37
22243,03/27/2013 22:00:24,05/23/2013 23:28:37
22244,03/27/2013 22:22:34,07/03/2013 15:05:01
22245,03/27/2013 22:23:45,05/23/2013 23:28:37
22246,03/27/2013 22:37:56,05/23/2013 23:28:37
22247,03/27/2013 22:54:11,07/08/2013 15:01:22
22248,03/27/2013 22:57:08,07/01/2013 23:14:59
22249,03/27/2013 23:11:23,05/23/2013 23:28:37
22250,03/27/2013 23:13:57,05/23/2013 23:28:37
22251,03/27/2013 23:24:06,05/23/2013 23:28:37
22252,03/27/2013 23:29:56,05/23/2013 23:28:37
22253,03/27/2013 23:44:28,05/23/2013 23:28:37
22254,03/27/2013 23:58:05,05/23/2013 23:28:37
22255,03/28/2013 0:00:56,05/23/2013 23:28:37
22256,03/28/2013 0:06:31,05/23/2013 23:28:37
22257,03/28/2013 0:08:01,05/23/2013 23:28:37
22258,03/28/2013 0:13:57,05/23/2013 23:28:37
22259,03/28/2013 0:18:19,05/23/2013 23:28:37
22260,03/28/2013 0:18:47,05/23/2013 23:28:37
22261,03/28/2013 0:24:07,07/06/2013 20:06:37
22262,03/28/2013 0:37:05,07/06/2013 15:45:56
22263,03/28/2013 0:42:51,05/23/2013 23:28:38
22264,03/28/2013 0:47:51,05/23/2013 23:28:38
22265,03/28/2013 0:59:15,05/23/2013 23:28:38
22266,03/28/2013 1:01:05,05/23/2013 23:28:38
22267,03/28/2013 1:02:27,05/23/2013 23:28:38
22268,03/28/2013 1:03:53,05/23/2013 23:28:38
22269,03/28/2013 1:17:02,05/23/2013 23:28:38
22271,03/28/2013 1:28:44,05/23/2013 23:28:38
22272,03/28/2013 1:33:38,05/23/2013 23:28:38
22273,03/28/2013 1:40:18,05/23/2013 23:28:38
22274,03/28/2013 1:52:30,05/23/2013 23:28:38
22275,03/28/2013 1:55:29,05/23/2013 23:28:38
22276,03/28/2013 2:03:36,05/23/2013 23:28:38
22277,03/28/2013 2:08:43,05/23/2013 23:28:38
22279,03/28/2013 2:10:55,05/23/2013 23:28:38
22280,03/28/2013 2:17:39,07/08/2013 15:01:22
22281,03/28/2013 2:25:44,05/23/2013 23:28:38
22282,03/28/2013 2:59:17,05/23/2013 23:28:38
22283,03/28/2013 3:10:43,05/23/2013 23:28:38
22284,03/28/2013 3:12:50,05/23/2013 23:28:38
22286,03/28/2013 3:15:05,05/23/2013 23:28:38
22287,03/28/2013 3:20:37,05/23/2013 23:28:38
22288,03/28/2013 3:22:48,05/23/2013 23:28:38
22289,03/28/2013 3:48:45,06/29/2013 15:04:13
22290,03/28/2013 4:14:07,05/23/2013 23:28:38
22291,03/28/2013 4:22:52,05/23/2013 23:28:38
22292,03/28/2013 4:28:06,05/23/2013 23:28:38
22293,03/28/2013 4:46:36,05/23/2013 23:28:38
22294,03/28/2013 4:56:31,05/23/2013 23:28:38
22295,03/28/2013 4:58:09,05/23/2013 23:28:38
22296,03/28/2013 4:59:45,05/23/2013 23:28:38
22297,03/28/2013 5:00:45,05/23/2013 23:28:38
22298,03/28/2013 5:00:48,05/23/2013 23:28:38
22299,03/28/2013 5:03:33,05/23/2013 23:28:38
22300,03/28/2013 5:05:06,05/23/2013 23:28:38
22301,03/28/2013 5:11:42,05/23/2013 23:28:38
22302,03/28/2013 5:18:06,05/23/2013 23:28:38
22303,03/28/2013 5:24:15,05/23/2013 23:28:38
22304,03/28/2013 5:34:23,05/23/2013 23:28:38
22305,03/28/2013 5:34:23,05/23/2013 23:28:38
22306,03/28/2013 5:41:45,05/23/2013 23:28:38
22307,03/28/2013 6:01:26,05/23/2013 23:28:39
22308,03/28/2013 7:08:04,05/23/2013 23:28:39
22310,03/28/2013 7:08:59,05/23/2013 23:28:39
22311,03/28/2013 7:12:05,05/23/2013 23:28:39
22312,03/28/2013 7:36:35,05/23/2013 23:28:39
22313,03/28/2013 8:03:32,05/23/2013 23:28:39
22314,03/28/2013 8:52:09,05/23/2013 23:28:39
22316,03/28/2013 9:20:08,05/23/2013 23:28:39
22317,03/28/2013 9:56:45,05/23/2013 23:28:39
22318,03/28/2013 10:37:02,05/23/2013 23:28:39
22319,03/28/2013 11:13:53,05/23/2013 23:28:39
22320,03/28/2013 0:52:05,05/23/2013 23:28:39
22321,03/28/2013 13:06:44,05/23/2013 23:28:39
22322,03/28/2013 13:34:24,05/23/2013 23:28:39
22323,03/28/2013 14:07:12,05/23/2013 23:28:39
22324,03/28/2013 14:07:24,05/23/2013 23:28:39
22325,03/28/2013 14:13:59,05/23/2013 23:28:39
22326,03/28/2013 14:30:27,05/23/2013 23:28:39
22327,03/28/2013 14:35:24,05/23/2013 23:28:39
22328,03/28/2013 14:36:59,05/23/2013 23:28:39
22329,03/28/2013 14:47:01,05/23/2013 23:28:39
22330,03/28/2013 14:58:09,05/23/2013 23:28:39
22331,03/28/2013 15:00:17,05/23/2013 23:28:39
22332,03/28/2013 15:00:52,05/23/2013 23:28:39
22333,03/28/2013 15:01:21,05/23/2013 23:28:39
22334,03/28/2013 15:02:23,05/23/2013 23:28:39
22335,03/28/2013 15:02:57,05/23/2013 23:28:39
22337,03/28/2013 15:04:17,05/23/2013 23:28:39
22338,03/28/2013 15:04:21,05/23/2013 23:28:39
22339,03/28/2013 15:05:55,05/23/2013 23:28:39
22340,03/28/2013 15:06:31,05/23/2013 23:28:39
22341,03/28/2013 15:16:37,05/23/2013 23:28:39
22342,03/28/2013 15:19:13,05/23/2013 23:28:39
22343,03/28/2013 15:19:46,05/23/2013 23:28:39
22344,03/28/2013 15:20:22,05/23/2013 23:28:39
22345,03/28/2013 15:23:52,05/23/2013 23:28:39
22346,03/28/2013 15:23:52,05/23/2013 23:28:40
22347,03/28/2013 15:39:21,05/23/2013 23:28:40
22348,03/28/2013 15:45:02,05/23/2013 23:28:40
22349,03/28/2013 15:51:15,05/23/2013 23:28:40
22350,03/28/2013 15:52:03,05/23/2013 23:28:40
22351,03/28/2013 15:57:58,05/23/2013 23:28:40
22352,03/28/2013 15:58:48,05/23/2013 23:28:40
22353,03/28/2013 16:02:21,05/23/2013 23:28:40
22354,03/28/2013 16:06:13,05/23/2013 23:28:40
22355,03/28/2013 16:08:35,05/23/2013 23:28:40
22356,03/28/2013 16:18:43,05/23/2013 23:28:40
22357,03/28/2013 16:25:50,06/28/2013 16:29:31
22358,03/28/2013 16:44:40,05/23/2013 23:28:40
22359,03/28/2013 16:52:26,05/23/2013 23:28:40
22360,03/28/2013 16:56:57,05/23/2013 23:28:40
22361,03/28/2013 17:06:20,05/23/2013 23:28:40
22362,03/28/2013 17:35:38,05/23/2013 23:28:40
22363,03/28/2013 17:41:22,05/23/2013 23:28:40
22364,03/28/2013 17:43:36,05/23/2013 23:28:40
22365,03/28/2013 17:46:10,05/23/2013 23:28:40
22366,03/28/2013 17:50:43,05/23/2013 23:28:40
22367,03/28/2013 17:53:52,05/23/2013 23:28:40
22368,03/28/2013 17:54:08,05/23/2013 23:28:40
22369,03/28/2013 18:00:24,05/23/2013 23:28:40
22370,03/28/2013 18:16:24,05/23/2013 23:28:40
22371,03/28/2013 18:33:40,05/23/2013 23:28:40
22372,03/28/2013 18:36:07,05/23/2013 23:28:40
22373,03/28/2013 18:37:18,05/23/2013 23:28:40
22374,03/28/2013 18:37:28,07/05/2013 21:39:02
22375,03/28/2013 18:40:23,05/23/2013 23:28:40
22376,03/28/2013 18:42:39,05/23/2013 23:28:40
22377,03/28/2013 19:02:20,05/23/2013 23:28:40
22378,03/28/2013 19:03:30,05/23/2013 23:28:40
22379,03/28/2013 19:03:36,05/23/2013 23:28:40
22380,03/28/2013 19:03:53,06/22/2013 17:42:07
22381,03/28/2013 19:04:31,05/23/2013 23:28:40
22382,03/28/2013 19:04:50,05/23/2013 23:28:40
22383,03/28/2013 19:06:51,06/10/2013 1:17:50
22384,03/28/2013 19:07:06,05/23/2013 23:28:40
22385,03/28/2013 19:07:19,05/23/2013 23:28:40
22386,03/28/2013 19:07:45,05/23/2013 23:28:41
22387,03/28/2013 19:07:51,05/23/2013 23:28:41
22388,03/28/2013 19:07:54,05/23/2013 23:28:41
22389,03/28/2013 19:08:26,05/23/2013 23:28:41
22390,03/28/2013 19:08:33,06/13/2013 18:20:10
22391,03/28/2013 19:09:43,05/23/2013 23:28:41
22393,03/28/2013 19:09:53,05/23/2013 23:28:41
22394,03/28/2013 19:10:35,05/23/2013 23:28:41
22395,03/28/2013 19:10:42,05/23/2013 23:28:41
22396,03/28/2013 19:10:44,05/23/2013 23:28:41
22397,03/28/2013 19:11:19,05/23/2013 23:28:41
22398,03/28/2013 19:11:21,05/23/2013 23:28:41
22399,03/28/2013 19:11:54,05/23/2013 23:28:41
22400,03/28/2013 19:12:18,05/23/2013 23:28:41
22401,03/28/2013 19:13:26,05/23/2013 23:28:41
22402,03/28/2013 19:13:35,05/23/2013 23:28:41
22403,03/28/2013 19:14:48,05/23/2013 23:28:41
22404,03/28/2013 19:14:51,05/23/2013 23:28:41
22405,03/28/2013 19:14:54,05/23/2013 23:28:41
22406,03/28/2013 19:15:07,05/23/2013 23:28:41
22407,03/28/2013 19:15:38,05/23/2013 23:28:41
22408,03/28/2013 19:15:49,05/23/2013 23:28:41
22409,03/28/2013 19:16:18,05/23/2013 23:28:41
22410,03/28/2013 19:17:18,05/23/2013 23:28:41
22411,03/28/2013 19:17:52,05/23/2013 23:28:41
22412,03/28/2013 19:19:02,05/23/2013 23:28:41
22413,03/28/2013 19:19:04,05/23/2013 23:28:41
22414,03/28/2013 19:19:54,05/23/2013 23:28:41
22415,03/28/2013 19:22:04,05/23/2013 23:28:41
22416,03/28/2013 19:22:20,05/23/2013 23:28:41
22417,03/28/2013 19:22:26,07/02/2013 19:11:44
22418,03/28/2013 19:22:36,05/23/2013 23:28:41
22419,03/28/2013 19:23:07,05/26/2013 16:48:01
22420,03/28/2013 19:23:24,07/05/2013 15:05:00
22421,03/28/2013 19:26:02,05/23/2013 23:28:41
22422,03/28/2013 19:26:53,05/23/2013 23:28:41
22423,03/28/2013 19:29:01,05/23/2013 23:28:41
22424,03/28/2013 19:29:30,05/23/2013 23:28:41
22425,03/28/2013 19:30:14,05/23/2013 23:28:41
22426,03/28/2013 19:31:54,05/23/2013 23:28:41
22427,03/28/2013 19:32:18,05/23/2013 23:28:41
22428,03/28/2013 19:32:31,07/07/2013 0:06:35
22429,03/28/2013 19:33:03,05/23/2013 23:28:41
22430,03/28/2013 19:34:44,05/23/2013 23:28:41
22431,03/28/2013 19:37:26,05/23/2013 23:28:41
22432,03/28/2013 19:40:29,05/23/2013 23:28:41
22433,03/28/2013 19:41:37,05/23/2013 23:28:41
22434,03/28/2013 19:46:07,05/23/2013 23:28:41
22435,03/28/2013 19:49:03,05/23/2013 23:28:41
22436,03/28/2013 19:49:04,05/23/2013 23:28:41
22437,03/28/2013 19:49:50,05/23/2013 23:28:42
22438,03/28/2013 19:50:05,05/23/2013 23:28:42
22439,03/28/2013 19:52:57,05/23/2013 23:28:42
22440,03/28/2013 19:54:18,05/23/2013 23:28:42
22441,03/28/2013 19:54:59,05/23/2013 23:28:42
22442,03/28/2013 19:56:25,06/13/2013 18:46:48
22443,03/28/2013 19:59:58,05/23/2013 23:28:42
22444,03/28/2013 20:00:11,05/23/2013 23:28:42
22445,03/28/2013 20:00:47,05/23/2013 23:28:42
22446,03/28/2013 20:01:11,05/23/2013 23:28:42
22447,03/28/2013 20:05:02,05/23/2013 23:28:42
22448,03/28/2013 20:06:15,05/23/2013 23:28:42
22449,03/28/2013 20:06:25,05/23/2013 23:28:42
22450,03/28/2013 20:07:50,05/23/2013 23:28:42
22451,03/28/2013 20:07:51,05/23/2013 23:28:42
22452,03/28/2013 20:15:42,07/07/2013 15:01:51
22453,03/28/2013 20:16:55,05/23/2013 23:28:42
22454,03/28/2013 20:21:01,05/23/2013 23:28:42
22455,03/28/2013 20:21:52,06/22/2013 21:39:11
22456,03/28/2013 20:22:40,05/23/2013 23:28:42
22457,03/28/2013 20:23:22,05/31/2013 15:02:40
22458,03/28/2013 20:25:26,05/23/2013 23:28:42
22459,03/28/2013 20:26:47,05/23/2013 23:28:42
22460,03/28/2013 20:33:47,06/18/2013 15:06:41
22461,03/28/2013 20:36:16,05/23/2013 23:28:42
22462,03/28/2013 20:37:05,05/23/2013 23:28:42
22463,03/28/2013 20:39:45,05/23/2013 23:28:42
22464,03/28/2013 20:39:50,05/23/2013 23:28:42
22465,03/28/2013 20:39:50,05/23/2013 23:28:42
22466,03/28/2013 20:40:49,05/23/2013 23:28:42
22467,03/28/2013 20:46:52,05/23/2013 23:28:42
22468,03/28/2013 20:47:00,05/23/2013 23:28:42
22469,03/28/2013 20:53:49,05/23/2013 23:28:42
22470,03/28/2013 21:00:27,05/23/2013 23:28:42
22471,03/28/2013 21:04:58,06/13/2013 19:49:28
22472,03/28/2013 21:05:58,05/23/2013 23:28:42
22473,03/28/2013 21:11:52,05/23/2013 23:28:42
22474,03/28/2013 21:12:46,05/23/2013 23:28:42
22475,03/28/2013 21:13:44,05/23/2013 23:28:43
22476,03/28/2013 21:14:52,05/23/2013 23:28:43
22477,03/28/2013 21:17:03,05/23/2013 23:28:43
22478,03/28/2013 21:18:18,05/23/2013 23:28:43
22479,03/28/2013 21:23:26,05/23/2013 23:28:43
22480,03/28/2013 21:25:13,06/13/2013 18:22:45
22481,03/28/2013 21:27:04,05/23/2013 23:28:43
22482,03/28/2013 21:27:09,05/23/2013 23:28:43
22483,03/28/2013 21:31:31,05/23/2013 23:28:43
22485,03/28/2013 21:44:55,05/23/2013 23:28:43
22486,03/28/2013 21:51:08,05/23/2013 23:28:43
22487,03/28/2013 21:51:21,05/23/2013 23:28:43
22488,03/28/2013 21:54:23,05/23/2013 23:28:43
22489,03/28/2013 21:55:23,07/01/2013 18:38:54
22490,03/28/2013 21:57:40,05/23/2013 23:28:43
22491,03/28/2013 22:02:47,05/23/2013 23:28:43
22492,03/28/2013 22:06:14,05/23/2013 23:28:43
22493,03/28/2013 22:10:01,05/23/2013 23:28:43
22494,03/28/2013 22:11:07,05/23/2013 23:28:43
22495,03/28/2013 22:13:14,05/23/2013 23:28:43
22496,03/28/2013 22:15:53,05/24/2013 15:02:45
22497,03/28/2013 22:17:59,06/22/2013 20:52:36
22498,03/28/2013 22:19:49,05/23/2013 23:28:43
22499,03/28/2013 22:25:09,05/23/2013 23:28:43
22500,03/28/2013 22:25:28,05/23/2013 23:28:43
22501,03/28/2013 22:35:23,05/23/2013 23:28:43
22502,03/28/2013 22:37:05,05/23/2013 23:28:43
22503,03/28/2013 22:49:03,05/23/2013 23:28:43
22504,03/28/2013 22:49:28,06/14/2013 5:18:38
22505,03/28/2013 22:49:44,06/05/2013 17:11:48
22506,03/28/2013 22:58:04,07/06/2013 21:38:27
22507,03/28/2013 23:04:28,05/23/2013 23:28:43
22508,03/28/2013 23:07:26,05/23/2013 23:28:43
22509,03/28/2013 23:09:14,05/23/2013 23:28:43
22510,03/28/2013 23:15:28,05/23/2013 23:28:43
22511,03/28/2013 23:17:18,05/23/2013 23:28:43
22512,03/28/2013 23:21:54,07/03/2013 22:07:20
22513,03/28/2013 23:25:23,05/23/2013 23:28:43
22514,03/28/2013 23:33:29,05/23/2013 23:28:43
22515,03/28/2013 23:48:56,05/23/2013 23:28:43
22516,03/28/2013 23:57:38,05/23/2013 23:28:43
22517,03/29/2013 0:02:35,05/23/2013 23:28:44
22518,03/29/2013 0:09:47,05/23/2013 23:28:44
22519,03/29/2013 0:16:36,05/23/2013 23:28:44
22520,03/29/2013 0:20:13,05/23/2013 23:28:44
22521,03/29/2013 0:38:16,05/23/2013 23:28:44
22522,03/29/2013 0:39:59,05/23/2013 23:28:44
22523,03/29/2013 0:45:15,05/23/2013 23:28:44
22524,03/29/2013 0:50:38,05/23/2013 23:28:44
22525,03/29/2013 1:01:23,06/30/2013 15:03:05
22526,03/29/2013 1:01:53,07/05/2013 15:05:01
22527,03/29/2013 1:05:00,05/23/2013 23:28:44
22528,03/29/2013 1:18:38,05/23/2013 23:28:44
22529,03/29/2013 1:21:12,05/23/2013 23:28:44
22530,03/29/2013 1:33:53,05/23/2013 23:28:44
22531,03/29/2013 1:35:32,05/23/2013 23:28:44
22532,03/29/2013 1:55:06,05/23/2013 23:28:44
22533,03/29/2013 2:00:21,05/23/2013 23:28:44
22534,03/29/2013 2:04:59,05/23/2013 23:28:44
22535,03/29/2013 2:08:33,05/23/2013 23:28:44
22536,03/29/2013 2:08:54,05/23/2013 23:28:44
22537,03/29/2013 2:11:03,05/23/2013 23:28:44
22538,03/29/2013 2:12:06,05/23/2013 23:28:44
22539,03/29/2013 2:12:23,05/23/2013 23:28:44
22541,03/29/2013 2:28:28,07/03/2013 16:02:04
22542,03/29/2013 2:38:02,05/23/2013 23:28:44
22543,03/29/2013 2:51:22,05/23/2013 23:28:44
22544,03/29/2013 3:00:11,05/23/2013 23:28:44
22545,03/29/2013 3:04:58,05/23/2013 23:28:44
22546,03/29/2013 3:06:52,05/23/2013 23:28:44
22547,03/29/2013 3:08:08,05/23/2013 23:28:44
22548,03/29/2013 3:15:35,07/03/2013 5:39:11
22549,03/29/2013 3:20:47,05/23/2013 23:28:44
22551,03/29/2013 3:22:05,06/26/2013 15:05:38
22552,03/29/2013 3:24:29,05/23/2013 23:28:44
22554,03/29/2013 3:26:31,05/23/2013 23:28:44
22555,03/29/2013 3:28:29,05/23/2013 23:28:44
22556,03/29/2013 3:48:00,07/03/2013 5:57:48
22557,03/29/2013 3:48:59,05/23/2013 23:28:44
22558,03/29/2013 3:50:28,05/23/2013 23:28:44
22559,03/29/2013 3:52:27,05/23/2013 23:28:44
22560,03/29/2013 4:05:37,05/23/2013 23:28:44
22561,03/29/2013 4:07:52,05/23/2013 23:28:44
22562,03/29/2013 4:11:36,05/23/2013 23:28:44
22563,03/29/2013 4:14:59,05/23/2013 23:28:44
22564,03/29/2013 4:16:08,05/23/2013 23:28:44
22565,03/29/2013 4:31:02,05/23/2013 23:28:44
22566,03/29/2013 4:36:58,05/23/2013 23:28:44
22567,03/29/2013 4:37:57,05/23/2013 23:28:44
22568,03/29/2013 4:42:48,05/23/2013 23:28:44
22569,03/29/2013 4:43:32,05/23/2013 23:28:45
22570,03/29/2013 4:44:12,05/23/2013 23:28:45
22572,03/29/2013 4:55:07,05/23/2013 23:28:45
22573,03/29/2013 5:13:15,05/23/2013 23:28:45
22574,03/29/2013 5:34:42,05/23/2013 23:28:45
22575,03/29/2013 5:50:08,05/23/2013 23:28:45
22576,03/29/2013 6:00:16,05/23/2013 23:28:45
22577,03/29/2013 6:00:52,05/23/2013 23:28:45
22578,03/29/2013 6:03:26,05/23/2013 23:28:45
22579,03/29/2013 6:09:13,05/23/2013 23:28:45
22580,03/29/2013 6:11:49,06/30/2013 15:03:05
22581,03/29/2013 6:33:13,05/23/2013 23:28:45
22582,03/29/2013 6:35:30,05/23/2013 23:28:45
22583,03/29/2013 6:35:30,05/23/2013 23:28:45
22584,03/29/2013 6:39:11,06/13/2013 17:35:34
22585,03/29/2013 6:43:14,05/23/2013 23:28:45
22586,03/29/2013 6:48:05,05/23/2013 23:28:45
22587,03/29/2013 6:57:11,05/23/2013 23:28:45
22588,03/29/2013 7:05:48,05/23/2013 23:28:45
22589,03/29/2013 7:14:02,05/23/2013 23:28:45
22590,03/29/2013 7:44:57,05/23/2013 23:28:45
22591,03/29/2013 7:52:26,05/23/2013 23:28:45
22592,03/29/2013 7:56:01,05/23/2013 23:28:45
22593,03/29/2013 7:56:19,05/23/2013 23:28:45
22594,03/29/2013 7:58:08,05/23/2013 23:28:45
22595,03/29/2013 8:14:03,05/23/2013 23:28:45
22596,03/29/2013 8:26:08,05/23/2013 23:28:45
22597,03/29/2013 8:32:56,05/23/2013 23:28:45
22598,03/29/2013 9:45:32,05/23/2013 23:28:45
22599,03/29/2013 9:46:10,05/23/2013 23:28:46
22600,03/29/2013 9:47:45,06/22/2013 5:04:33
22601,03/29/2013 11:20:20,05/23/2013 23:28:46
22602,03/29/2013 11:34:18,05/23/2013 23:28:46
22603,03/29/2013 11:55:00,05/23/2013 23:28:46
22604,03/29/2013 13:11:50,05/23/2013 23:28:46
22605,03/29/2013 13:41:43,05/23/2013 23:28:46
22606,03/29/2013 13:51:59,05/23/2013 23:28:46
22607,03/29/2013 13:52:45,05/23/2013 23:28:46
22608,03/29/2013 14:00:42,07/03/2013 20:39:25
22609,03/29/2013 14:16:22,06/29/2013 23:34:36
22610,03/29/2013 14:22:25,05/23/2013 23:28:46
22611,03/29/2013 14:26:57,05/23/2013 23:28:46
22612,03/29/2013 14:39:58,05/23/2013 23:28:46
22613,03/29/2013 15:08:50,05/23/2013 23:28:46
22615,03/29/2013 15:33:08,05/23/2013 23:28:46
22616,03/29/2013 15:39:02,05/23/2013 23:28:46
22617,03/29/2013 15:40:38,05/23/2013 23:28:46
22618,03/29/2013 15:43:22,06/20/2013 20:50:18
22619,03/29/2013 15:44:26,05/23/2013 23:28:46
22620,03/29/2013 15:46:30,05/23/2013 23:28:46
22621,03/29/2013 15:51:32,05/23/2013 23:28:46
22622,03/29/2013 16:25:28,05/23/2013 23:28:46
22623,03/29/2013 16:29:00,06/13/2013 17:03:22
22624,03/29/2013 16:51:59,05/23/2013 23:28:46
22625,03/29/2013 16:55:25,05/23/2013 23:28:46
22626,03/29/2013 17:23:06,05/23/2013 23:28:46
22627,03/29/2013 17:28:19,05/23/2013 23:28:46
22628,03/29/2013 17:29:23,05/23/2013 23:28:46
22629,03/29/2013 17:32:10,07/07/2013 15:01:52
22630,03/29/2013 17:47:32,05/23/2013 23:28:46
22631,03/29/2013 17:55:10,07/08/2013 1:55:41
22632,03/29/2013 18:39:31,05/23/2013 23:28:46
22633,03/29/2013 18:39:45,05/23/2013 23:28:46
22634,03/29/2013 18:46:06,05/23/2013 23:28:46
22635,03/29/2013 18:47:58,05/23/2013 23:28:46
22636,03/29/2013 19:24:54,06/03/2013 20:50:00
22637,03/29/2013 19:27:19,07/06/2013 16:16:03
22638,03/29/2013 19:33:53,05/23/2013 23:28:47
22639,03/29/2013 19:46:45,06/13/2013 22:55:18
22640,03/29/2013 19:49:19,05/23/2013 23:28:47
22641,03/29/2013 20:13:34,05/23/2013 23:28:47
22642,03/29/2013 20:29:39,05/23/2013 23:28:47
22643,03/29/2013 20:30:18,07/01/2013 15:02:25
22644,03/29/2013 20:31:50,05/23/2013 23:28:47
22645,03/29/2013 20:42:21,05/23/2013 23:28:47
22646,03/29/2013 20:44:10,05/23/2013 23:28:47
22647,03/29/2013 20:49:41,05/23/2013 23:28:47
22648,03/29/2013 20:52:14,05/23/2013 23:28:47
22649,03/29/2013 20:52:23,05/23/2013 23:28:47
22650,03/29/2013 20:52:23,06/25/2013 15:04:20
22651,03/29/2013 20:55:44,05/23/2013 23:28:47
22652,03/29/2013 21:11:02,05/23/2013 23:28:47
22653,03/29/2013 21:12:52,05/23/2013 23:28:47
22654,03/29/2013 21:27:03,05/23/2013 23:28:47
22655,03/29/2013 21:28:41,05/23/2013 23:28:47
22656,03/29/2013 21:31:24,07/08/2013 15:01:23
22657,03/29/2013 21:47:42,05/23/2013 23:28:47
22658,03/29/2013 22:14:02,05/23/2013 23:28:47
22659,03/29/2013 22:23:40,05/23/2013 23:28:47
22660,03/29/2013 22:32:28,07/08/2013 15:01:23
22661,03/29/2013 22:38:18,05/23/2013 23:28:47
22662,03/29/2013 23:13:27,06/05/2013 17:11:51
22663,03/29/2013 23:15:30,05/23/2013 23:28:47
22664,03/29/2013 23:18:39,05/23/2013 23:28:47
22665,03/29/2013 23:44:09,05/23/2013 23:28:47
22666,03/29/2013 23:44:31,05/23/2013 23:28:47
22667,03/29/2013 23:45:10,05/23/2013 23:28:47
22668,03/29/2013 23:48:00,05/23/2013 23:28:47
22669,03/29/2013 23:49:25,05/23/2013 23:28:47
22671,03/29/2013 23:49:25,05/23/2013 23:28:47
22672,03/29/2013 23:50:44,05/23/2013 23:28:47
22673,03/30/2013 0:02:48,05/23/2013 23:28:47
22674,03/30/2013 0:21:22,05/23/2013 23:28:47
22675,03/30/2013 0:24:13,05/23/2013 23:28:47
22676,03/30/2013 0:39:15,05/23/2013 23:28:47
22677,03/30/2013 1:10:22,05/23/2013 23:28:47
22678,03/30/2013 1:18:49,05/23/2013 23:28:47
22679,03/30/2013 1:30:23,05/23/2013 23:28:47
22680,03/30/2013 1:30:35,05/23/2013 23:28:48
22681,03/30/2013 1:35:09,05/23/2013 23:28:48
22682,03/30/2013 1:43:55,05/23/2013 23:28:48
22683,03/30/2013 1:44:11,05/23/2013 23:28:48
22684,03/30/2013 2:11:10,05/23/2013 23:28:48
22685,03/30/2013 2:16:21,05/23/2013 23:28:48
22686,03/30/2013 2:17:33,05/23/2013 23:28:48
22687,03/30/2013 2:36:44,05/23/2013 23:28:48
22688,03/30/2013 2:54:48,05/23/2013 23:28:48
22690,03/30/2013 2:55:49,05/23/2013 23:28:48
22691,03/30/2013 3:06:10,07/03/2013 15:05:11
22692,03/30/2013 3:06:21,05/23/2013 23:28:48
22693,03/30/2013 3:47:25,05/23/2013 23:28:48
22694,03/30/2013 3:59:01,06/22/2013 17:12:50
22695,03/30/2013 4:28:32,07/01/2013 14:10:48
22696,03/30/2013 4:40:22,07/06/2013 3:31:11
22697,03/30/2013 4:55:26,05/23/2013 23:28:48
22698,03/30/2013 5:30:26,05/23/2013 23:28:48
22699,03/30/2013 5:32:59,05/23/2013 23:28:48
22700,03/30/2013 5:37:50,05/23/2013 23:28:48
22701,03/30/2013 6:23:09,05/29/2013 15:01:21
22702,03/30/2013 6:31:01,05/23/2013 23:28:48
22703,03/30/2013 6:41:31,05/23/2013 23:28:48
22704,03/30/2013 6:52:17,05/23/2013 23:28:48
22705,03/30/2013 7:17:47,05/23/2013 23:28:48
22706,03/30/2013 8:07:15,05/23/2013 23:28:48
22707,03/30/2013 8:07:15,05/23/2013 23:28:48
22708,03/30/2013 8:19:54,05/23/2013 23:28:48
22709,03/30/2013 8:32:31,05/23/2013 23:28:48
22710,03/30/2013 9:25:59,05/23/2013 23:28:48
22711,03/30/2013 10:22:03,05/23/2013 23:28:48
22712,03/30/2013 10:30:32,05/23/2013 23:28:48
22713,03/30/2013 13:39:20,05/23/2013 23:28:48
22714,03/30/2013 14:09:07,05/23/2013 23:28:48
22715,03/30/2013 14:12:48,05/23/2013 23:28:48
22716,03/30/2013 14:16:52,05/23/2013 23:28:48
22718,03/30/2013 14:52:34,05/23/2013 23:28:48
22719,03/30/2013 14:54:24,05/23/2013 23:28:48
22720,03/30/2013 16:01:00,07/08/2013 4:41:01
22721,03/30/2013 16:03:36,05/23/2013 23:28:48
22722,03/30/2013 16:15:25,07/02/2013 4:02:04
22723,03/30/2013 16:21:39,05/23/2013 23:28:48
22724,03/30/2013 16:27:09,05/23/2013 23:28:48
22725,03/30/2013 16:36:21,05/23/2013 23:28:48
22726,03/30/2013 16:57:58,05/23/2013 23:28:48
22727,03/30/2013 17:05:48,05/23/2013 23:28:48
